,address,area,city,detail,lat,lng,name,province,street_id,tag,uid,Last_name,type,telephone
292,none,none,none,none,none,none,none,none,none,none,1,明珠公园,城市公园,
293,none,none,none,none,none,none,none,none,none,none,1,登山路口社区公园,社区公园,
294,none,none,none,none,none,none,none,none,none,none,19813317cc428d06b72655ae,海山南路社区公园,社区公园,
295,深圳市盐田区金融路93号,盐田区,深圳市,1,22.55531662,114.2371891,桥东社区公园,广东省,1bd6fc2b07037f79b7265507,旅游景点;公园,1bd6fc2b07037f79b7265507,东和路社区公园,社区公园,
296,深盐路2013,盐田区,深圳市,1,22.56959106,114.2549,黄金珠宝大厦,广东省,8fa14fc3ffacdd6ef7eafc2e,购物;商铺,8fa14fc3ffacdd6ef7eafc2e,沙头角黄金珠宝大厦社区公园,社区公园,
297,广东省深圳市盐田区海景路11号西南100米,盐田区,深圳市,1,22.55201697,114.2425062,海景路带状公园,广东省,,旅游景点;公园,714716ed43fea075b45f1ec3,海景公园,社区公园,
298,深圳市盐田区海景二路1106号附近,盐田区,深圳市,1,22.55121633,114.2420193,古塔社区公园,广东省,e8af5cbfb1adeec6b04c4982,旅游景点;公园,e8af5cbfb1adeec6b04c4982,海景二路社区公园,社区公园,
299,广东省深圳市盐田区维也纳酒店大梅沙(海滨明珠店),盐田区,深圳市,1,22.60657297,114.3192875,鹅公岌社区公园,广东省,b96a024989a24e4b00ff2dee,旅游景点;公园,b96a024989a24e4b00ff2dee,鹅公芨社区公园,社区公园,
300,小梅沙新居(深圳小梅沙海洋世界西),盐田区,深圳市,1,22.60933115,114.3319332,小梅沙生态公园,广东省,,旅游景点;公园,d5dd845470d02cf7990050ad,小梅沙生态公园,社区公园,
301,东滨沙河西立交桥与东滨路交叉口东北150米,南山区,深圳市,1,22.51155219,113.9564827,内湖公园,广东省,b8a9aec8f9d8bfeae31103b2,旅游景点;公园,b8a9aec8f9d8bfeae31103b2,内湖公园,社区公园,
302,环碧路122号对面,盐田区,深圳市,1,22.60566555,114.3068272,东海岸运动公园,广东省,e56bf5e3171a6c440782c22c,旅游景点;公园,e56bf5e3171a6c440782c22c,东海岸运动公园,社区公园,
303,广东省深圳市南山区沙河街道东方社区滨海大道2008号,南山区,深圳市,1,22.5297015,113.994378,欢乐海岸,广东省,8ab0dfc4cced230fd8eced5d,旅游景点;游乐园,8ab0dfc4cced230fd8eced5d,东海岸社区公园,社区公园,(0755)86122311
304,向阳路西段西关村商业一街(汽车站向南100米),蓝田县,西安市,1,34.16206609,109.3189655,蓝田县汽车站,陕西省,5ffb18167208615f6e4760a4,交通设施;长途汽车站,5ffb18167208615f6e4760a4,蓝田一站社区公园,社区公园,(029)82734786
305,深圳市盐田区向园路5-1,盐田区,深圳市,1,22.56219479,114.2267622,梧桐山花园,广东省,3a1fbec25e3dece8a8f72976,房地产;住宅区,3a1fbec25e3dece8a8f72976,梧桐山花园社区公园,社区公园,
306,广东省深圳市宝安区光明新区料坑社区公园(南光高速公路西),宝安区,深圳市,1,22.67490907,113.9001588,料坑社区公园,广东省,a05f83419db4656479b55cb7,旅游景点;公园,a05f83419db4656479b55cb7,正坑社区公园,社区公园,(0755)29358823
307,深圳市盐田区海景二路1106号附近,盐田区,深圳市,1,22.55121633,114.2420193,古塔社区公园,广东省,e8af5cbfb1adeec6b04c4982,旅游景点;公园,e8af5cbfb1adeec6b04c4982,古塔社区公园,社区公园,
308,广东省深圳市宝安区田心大道23西60米,宝安区,深圳市,1,22.68915378,113.9445472,田心公园,广东省,,旅游景点;公园,2a5efcede95ade2c82288ab4,田心工业区社区公园,社区公园,
309,深圳市盐田区金融路93号,盐田区,深圳市,1,22.55531662,114.2371891,桥东社区公园,广东省,1bd6fc2b07037f79b7265507,旅游景点;公园,1bd6fc2b07037f79b7265507,桥东社区公园,社区公园,
310,官下路77号,盐田区,深圳市,1,22.55801877,114.2390257,东和社区-文体街心公园,广东省,e4853e59c2f2de250aa8d4cc,旅游景点;公园,e4853e59c2f2de250aa8d4cc,东和社区文体街心公园,社区公园,
311,东海道274号,盐田区,深圳市,1,22.59873803,114.258353,明珠社区公园,广东省,cc0849a018fb002e9403191e,旅游景点;公园,cc0849a018fb002e9403191e,春天海社区公园,社区公园,
312,深圳市盐田区盐田街道沿港社区深盐路1117号,盐田区,深圳市,1,22.59247801,114.278749,春天海,广东省,de1831f9bd683085921fc9e2,房地产;住宅区,de1831f9bd683085921fc9e2,春天海公园,社区公园,
313,广东省深圳市盐田区北山道119,盐田区,深圳市,1,22.59384857,114.2807337,华侨新村社区公园,广东省,f7bccc3a7d3ccd9e0482c2f4,旅游景点;公园,f7bccc3a7d3ccd9e0482c2f4,安置新村社区公园,社区公园,
314,广东省深圳市盐田区永安路,盐田区,深圳市,1,22.59931167,114.2533339,永安社区,广东省,d7b68ca613995a076c4760cd,房地产;住宅区,d7b68ca613995a076c4760cd,永安社区公园,社区公园,
315,福荣路15A号,宝安区,深圳市,1,22.60343496,113.8606438,伴山家园,广东省,8e7fd37a0b89b474471a3214,房地产;住宅区,8e7fd37a0b89b474471a3214,伴山公园,社区公园,
316,广东省深圳市盐田区海桐社区公园(中青一路西400米),盐田区,深圳市,1,22.58950493,114.2447109,海桐公园,广东省,193179a81ce0a16a2fb96de0,旅游景点;公园,193179a81ce0a16a2fb96de0,海桐公园,社区公园,
317,深圳市盐田区北山道148号明珠苑3栋,盐田区,深圳市,1,22.5973414,114.2666673,盐田双拥公园,广东省,af1ae56b59576f124207c12c,旅游景点;公园,af1ae56b59576f124207c12c,盐田双拥公园,社区公园,
318,广东省深圳市盐田区盐田街道东海道永安工作站社区公园,盐田区,深圳市,1,22.59909671,114.2528154,永安工作站社区公园,广东省,33c54202759631fec71e5198,旅游景点;公园,33c54202759631fec71e5198,永安工作站社区公园,社区公园,
319,东海道274号,盐田区,深圳市,1,22.59873803,114.258353,明珠社区公园,广东省,cc0849a018fb002e9403191e,旅游景点;公园,cc0849a018fb002e9403191e,明珠社区公园,社区公园,
320,东海四街与盐田北四街交叉口东南100米,盐田区,深圳市,1,22.59451325,114.2599597,明珠人口文化公园,广东省,b5ea71f9297b861197031967,旅游景点;公园,b5ea71f9297b861197031967,明珠人口文化公园,社区公园,
321,广东省深圳市罗湖区黄贝街道办爱国路东湖二路10号,罗湖区,深圳市,1,22.56038001,114.154693,罗湖体育休闲公园,广东省,,旅游景点;公园,29a2581c27b5cff1f1193725,北山休闲公园,社区公园,(0755)25653199
322,广东省揭阳市惠来县G15(沈海高速),惠来县,揭阳市,1,22.96892315,115.9693301,惠来县东港公园,广东省,,旅游景点;公园,cb6ee7fe270afc7a17c8f6f8,东港公园,社区公园,
323,广东省深圳市盐田区东部华侨城,盐田区,深圳市,1,22.6341831,114.2815976,孙中山庚子首义雕塑园,广东省,b94fee78634b1bfe7369d3ad,旅游景点;植物园,b94fee78634b1bfe7369d3ad,庚子首义雕塑园,社区公园,
324,深圳市盐田区深盐路2211,盐田区,深圳市,1,22.55943173,114.2385922,盐田现代产业服务中心一期,广东省,bb99b784ee3cef266fa3ccfd,公司企业;园区,bb99b784ee3cef266fa3ccfd,现代产业服务中心街心公园,社区公园,(0755)22740181
325,沙深路132号附近,盐田区,深圳市,1,22.55863597,114.2341328,田心社区文体公园,广东省,69666b00c0d0a02a9d9d68fd,旅游景点;公园,69666b00c0d0a02a9d9d68fd,田心社区文体公园,社区公园,
326,石岩新村旁,宝安区,深圳市,1,22.68479176,113.930343,石岩河人工湿地,广东省,,旅游景点;公园,002196e52b10297fe21103b5,石岩人工湿地公园,自然公园,
327,广东省深圳市宝安区大钟岗路60,宝安区,深圳市,1,22.711378,113.833313,万丰湖湿地公园停车场,广东省,,交通设施;停车场,247dd9ee5a280a4888fc06c4,万丰湖湿地公园,自然公园,
328,广东省深圳市宝安区,宝安区,深圳市,1,22.69064199,113.827018,立新湖公园,广东省,d6ab8ebe8c97452b5b10934c,旅游景点;公园,d6ab8ebe8c97452b5b10934c,立新湖公园,城市公园,13723472961
329,深圳市宝安区政丰北路,宝安区,深圳市,1,22.67923489,113.8229013,望牛亭(政丰北路),广东省,850815e18eed4d9843e1922f,旅游景点;公园,850815e18eed4d9843e1922f,望牛亭公园,城市公园,
330,翠岗西路52号,宝安区,深圳市,1,22.67077294,113.828132,翠岗公园,广东省,4df14e953664bc3e7bf796fd,旅游景点;公园,4df14e953664bc3e7bf796fd,翠岗公园,城市公园,
331,none,none,none,none,none,none,none,none,none,none,5ab4ae59a61848b671210b6d,沙井公园,城市公园,
332,沙井镇南环路,宝安区,深圳市,1,22.71947013,113.8151065,大王山公园,广东省,391e1bcbc9fa83f56c4760fa,旅游景点;公园,391e1bcbc9fa83f56c4760fa,大王山公园,城市公园,
333,深圳市宝安区沙井街道民主社区民主大道,宝安区,深圳市,1,22.73209025,113.7784096,海上田园,广东省,b9e5d0b8a146caa581a12e43,旅游景点;风景区,b9e5d0b8a146caa581a12e43,海上田园公园,城市公园,(0755)27259888
334,如意路167号,宝安区,深圳市,1,22.68154768,113.9428389,罗租岭公园,广东省,34f68ab00620450a8f55ecfc,旅游景点;公园,34f68ab00620450a8f55ecfc,罗租岭公园,城市公园,
335,广东省深圳市宝安区石岩北环路,宝安区,深圳市,1,22.69196813,113.9499782,官田社区公园,广东省,e19e805dfcdda262c72ba17c,旅游景点;公园,e19e805dfcdda262c72ba17c,大树林公园,城市公园,
336,松岗镇大田洋六路,宝安区,深圳市,1,22.74929733,113.8804421,五指耙体育主题公园,广东省,,旅游景点;公园,1907c6dba5c683f5a30464ab,五指耙体育公园,城市公园,
337,溪头西十巷22号附近,宝安区,深圳市,1,22.78247914,113.8405924,溪头大球场休闲公园,广东省,64a6556b1a9de21ff6c59c39,旅游景点;公园,64a6556b1a9de21ff6c59c39,溪头大球场休闲公园,城市公园,
338,滨海大道深圳湾公园海滨生态公园内,福田区,深圳市,1,22.52901673,114.0088118,避雨长廊,广东省,19d48bb04a4a35d428fc48a5,旅游景点;其他,19d48bb04a4a35d428fc48a5,松岗大道生态长廊,城市公园,
339,深圳市宝安区西乡街道桃源社区前进二路与宝田三路交叉口(近桃源居),宝安区,深圳市,1,22.61454333,113.8829901,平峦山公园,广东省,93df0dc39f5dca56882fb56c,旅游景点;风景区,93df0dc39f5dca56882fb56c,平峦山公园,城市公园,(0755)29368018
340,深圳市宝安区南昌路,宝安区,深圳市,1,22.60201503,113.847688,南昌公园,广东省,80f0a3e7297a611d40024540,旅游景点;公园,80f0a3e7297a611d40024540,南昌公园,城市公园,
341,深圳市宝安区西城工业城内,宝安区,深圳市,1,22.60099697,113.866794,铁仔山公园,广东省,fd13a3f2918e7987b1077d7f,旅游景点;公园,fd13a3f2918e7987b1077d7f,铁仔山公园,城市公园,
342,广东省深圳市宝安区新湾路317号,宝安区,深圳市,1,22.59044633,113.8584519,碧海湾公园,广东省,992f1ebc6ec32bf8f503b8ff,旅游景点;公园,992f1ebc6ec32bf8f503b8ff,碧海湾公园,城市公园,
343,金湾大道旁,宝安区,深圳市,1,22.59359698,113.843305,宝安西湾红树林公园,广东省,0e02000069f7f455a104640b,旅游景点;公园,0e02000069f7f455a104640b,西湾红树林湿地公园,城市公园,
344,新安四路,宝安区,深圳市,1,22.59226679,113.9092628,宝安公园,广东省,e67732a0e0db077830169b80,旅游景点;公园,e67732a0e0db077830169b80,宝安公园,城市公园,(0755)29189220
345,前进一路与新安二路交叉口,宝安区,深圳市,1,22.56937989,113.9183444,新安公园,广东省,7fd7231186ccd69f5cbe86c1,旅游景点;公园,7fd7231186ccd69f5cbe86c1,新安公园,城市公园,
346,前进一路80号,宝安区,深圳市,1,22.57557072,113.9140532,灵芝公园,广东省,803708f1aa151979018972c0,旅游景点;公园,803708f1aa151979018972c0,灵芝公园,城市公园,
347,广东省深圳市宝安区新桥街道万丰社区沙井中心路,宝安区,深圳市,1,22.72944056,113.837566,新桥市民广场,广东省,96b672aa5787436cce04ef64,休闲娱乐;休闲广场,96b672aa5787436cce04ef64,新桥市民广场,城市公园,
348,宝安区沙井镇万丰社区万丰中路303号,宝安区,深圳市,1,22.72561603,113.8296072,大钟山公园,广东省,435d7aead70480365abbbc2f,旅游景点;公园,435d7aead70480365abbbc2f,大钟山公园,城市公园,
349,广东省深圳市宝安区燕罗街道洪桥头社区沙江东路以北,宝安区,深圳市,1,22.78320503,113.851474,麒麟山公园,广东省,,旅游景点;公园,a1434e1a9dd539db7f29bd0f,麒麟山公园,城市公园,
350,深圳市宝安区桥兴路与桥和路交叉口处附近,宝安区,深圳市,1,22.69339446,113.8137542,桥头社区公园,广东省,f5e3bcae6e7d56bc5e17c31a,旅游景点;公园,f5e3bcae6e7d56bc5e17c31a,桥头社区公园,社区公园,
351,广东省深圳市宝安区糟头路,宝安区,深圳市,1,22.731765,113.844261,上寮荔枝公园,广东省,cf68d2e6a6218f1d15a1908a,旅游景点;公园,cf68d2e6a6218f1d15a1908a,桥头荔枝公园,社区公园,
352,和顺路79-1-1,宝安区,深圳市,1,22.69502557,113.8047027,康和公园,广东省,e093ba513d744aa27ab55c44,旅游景点;公园,e093ba513d744aa27ab55c44,康和公园,社区公园,
353,宝安大道与福洲大道交叉口西50米,宝安区,深圳市,1,22.68154401,113.812074,禾福园,广东省,495c44b307b59bb1c61b7512,旅游景点;公园,495c44b307b59bb1c61b7512,乐福园,社区公园,
354,广东省深圳市南山区蛇口新街152号,南山区,深圳市,1,22.49465416,113.9333364,锦福园休闲会所,广东省,316dd9fb86af3f45e6e9655b,休闲娱乐;洗浴按摩,316dd9fb86af3f45e6e9655b,锦福园,社区公园,
355,稔田旧路98号,宝安区,深圳市,1,22.70770898,113.8359082,稔田社区,广东省,66e0369927782999128824dc,房地产;住宅区,66e0369927782999128824dc,稔田社区公园,社区公园,
356,松福大道与福洲大道交叉口西北100米,宝安区,深圳市,1,22.68138296,113.7945001,祥福园,广东省,507fd31ac28e9199157643ec,旅游景点;公园,507fd31ac28e9199157643ec,祥福园,社区公园,
357,万里路1-1号,宝安区,深圳市,1,22.71001103,113.818958,塘兴园,广东省,8bf555446ffcd1add2f49e71,旅游景点;景点,8bf555446ffcd1add2f49e71,塘兴园,社区公园,
358,龙岗区中心城11号地块愉福路,龙岗区,深圳市,1,22.72910256,114.2427955,福园小区,广东省,b1c556e86fd87b72b4265578,房地产;住宅区,b1c556e86fd87b72b4265578,厚福园,社区公园,
359,深圳市龙华区环观南路,龙华区,深圳市,1,22.70172013,114.0881069,新田公园,广东省,a74481d6e977d73bf503b862,旅游景点;公园,a74481d6e977d73bf503b862,新荔公园,社区公园,
360,松福大道与福洲大道交叉口西北100米,宝安区,深圳市,1,22.68138296,113.7945001,祥福园,广东省,507fd31ac28e9199157643ec,旅游景点;公园,507fd31ac28e9199157643ec,祥福园特色花卉公园,社区公园,
361,深圳市宝安区福永大道180号,宝安区,深圳市,1,22.67257199,113.82226,西门公园,广东省,c70f8f0feccd7aea22f0176e,旅游景点;公园,c70f8f0feccd7aea22f0176e,西门公园,社区公园,
362,广东省深圳市宝安区岭北六路8号附近,宝安区,深圳市,1,22.705561,113.845125,凤凰社区文体公园,广东省,bb3fa379c55df45a430245df,旅游景点;公园,bb3fa379c55df45a430245df,凤凰社区文体公园,社区公园,
363,宝田一路9-1号,宝安区,深圳市,1,22.59939584,113.8824772,新港城酒楼(宝田一路店),广东省,4cf8d24e48a737fd9df779ac,美食;中餐厅,4cf8d24e48a737fd9df779ac,五福临门,社区公园,(0755)27585228
364,深圳市宝安区龙翔路与白石下街交叉路口往西约50米(翠岗工业园二区东北侧约100米),宝安区,深圳市,1,22.67572516,113.8305667,万福广场,广东省,db1f39d43666bd6ff5c59cfd,休闲娱乐;休闲广场,db1f39d43666bd6ff5c59cfd,万福广场,社区公园,
365,福永街道凤凰村凤凰山森林公园内,宝安区,深圳市,1,22.68809436,113.8568897,凤凰山森林公园-凤凰广场,广东省,247ec493cd64a504f4eafcd8,休闲娱乐;休闲广场,247ec493cd64a504f4eafcd8,凤凰广场公园,社区公园,
366,广东省深圳市宝安区岭北六路8号附近,宝安区,深圳市,1,22.705561,113.845125,凤凰社区文体公园,广东省,bb3fa379c55df45a430245df,旅游景点;公园,bb3fa379c55df45a430245df,凤凰社区文塔公园,社区公园,
367,深圳市宝安区凤凰山大道68号附近,宝安区,深圳市,1,22.69190211,113.8504843,凤凰社区公园,广东省,1001f640d72993d4931fc95d,旅游景点;公园,1001f640d72993d4931fc95d,凤凰社区公园,社区公园,
368,深圳市宝安区西乡大道298-12,宝安区,深圳市,1,22.57635796,113.8652849,伊香园休闲会所(西乡店),广东省,522b65e4b475fc6a1ee99936,休闲娱乐;洗浴按摩,522b65e4b475fc6a1ee99936,休闲园,社区公园,(0755)23308888
369,凯成一路与利达路交叉口南50米,宝安区,深圳市,1,22.6397022,113.842056,利达公园,广东省,4316d316e1b98d6e0a5cb3b3,旅游景点;公园,4316d316e1b98d6e0a5cb3b3,利达公园,社区公园,
370,黄田草围村龟山路21号,宝安区,深圳市,1,22.63007133,113.8457243,草围公园,广东省,b35d1fc4f60635546c3e1b8b,旅游景点;公园,b35d1fc4f60635546c3e1b8b,草围公园,社区公园,
371,广东省深圳市宝安区黄麻布路42号,宝安区,深圳市,1,22.67182866,113.8726356,黄麻布村公园,广东省,,旅游景点;景点,d7b18be53ec36e99085cb395,黄麻布公园,社区公园,
372,广东省深圳市宝安区航城街道黄田社区利达路,宝安区,深圳市,1,22.63562304,113.848024,黄田公园,广东省,05dd7d5fdbb71002ad080f20,旅游景点;公园,05dd7d5fdbb71002ad080f20,黄田公园,社区公园,
373,后瑞新瑞二区六巷与新瑞二区六巷交叉口西50米,宝安区,深圳市,1,22.63672398,113.8428396,后瑞公园,广东省,1dfff441d2eac55d88f15df4,旅游景点;公园,1dfff441d2eac55d88f15df4,后瑞公园,社区公园,
374,深圳市福田区景田北一街30号附近,福田区,深圳市,1,22.56223843,114.0409549,街心公园,广东省,91abed90892178ff8bfc0684,旅游景点;公园,91abed90892178ff8bfc0684,沙头街心公园,社区公园,
375,深圳市宝安区塘尾12区接福路135,宝安区,深圳市,1,22.71098777,113.8145007,塘尾社区公园,广东省,a1607cac8f1f7efa31f71de2,旅游景点;公园,a1607cac8f1f7efa31f71de2,和一社区公园,社区公园,
376,深圳市盐田区深盐路2130号,盐田区,深圳市,1,22.56251001,114.244518,盐田区文化馆,广东省,c7fb04bdae98ac14fb0cada5,文化传媒;文化宫,c7fb04bdae98ac14fb0cada5,壆岗文化长廊,社区公园,(0755)25227658
377,深圳市宝安区裕安二路63号附近,宝安区,深圳市,1,22.58101962,113.9099668,裕安街心公园,广东省,c7bed1cca4ed5c713ee231a0,旅游景点;公园,c7bed1cca4ed5c713ee231a0,沙井街道蚝乡路与宝安大道街心公园,社区公园,13510141713
378,深圳市罗湖区国威路35号,罗湖区,深圳市,1,22.57041228,114.1829237,华景园,广东省,8c38569cfcf0ce1ac3f1cf0c,房地产;住宅区,8c38569cfcf0ce1ac3f1cf0c,华季园,社区公园,
379,深圳市龙岗区求水山公园内,龙岗区,深圳市,1,22.6048457,114.1493449,水上乐园,广东省,9042c453951c8afd940319eb,旅游景点;游乐园,9042c453951c8afd940319eb,壆岗水上乐园,社区公园,
380,沙井街道办茭塘居委会,宝安区,深圳市,1,22.72669133,113.8163658,茭塘公园,广东省,53c94c2e3c4970d38afc0650,旅游景点;公园,53c94c2e3c4970d38afc0650,茭塘公园,社区公园,
381,广东省深圳市宝安区沙井街道壆岗社区教育路6号,宝安区,深圳市,1,22.73921478,113.8265691,壆岗荔枝公园,广东省,fffff8461aa3af2ceee4a508,旅游景点;公园,fffff8461aa3af2ceee4a508,壆岗荔枝公园,社区公园,
382,广东省深圳市宝安区沙井镇坣岗社区湖滨路13号,宝安区,深圳市,1,22.73687422,113.8294721,坣岗公园,广东省,25cf83d9af846e8f7ec876fe,旅游景点;公园,b516c46bcfc940f28bf15dc2,坣岗岗背公园,社区公园,
383,宝安大道与新沙路交叉口西南100米,宝安区,深圳市,1,22.73297774,113.8289141,园林新村,广东省,2eca196459030e97b817e783,房地产;住宅区,2eca196459030e97b817e783,园林新村社区公园,社区公园,
384,广东省深圳市光明区警民路18号东80米,光明区,深圳市,1,22.73446071,113.9102051,党建公园,广东省,,旅游景点;公园,c4e6a833054df01c2811d1e5,沙井党建公园,社区公园,
385,深圳市宝安区新沙路164号,宝安区,深圳市,1,22.73510545,113.8379741,新桥中心公园,广东省,d991e116bfb01e551f3894fd,旅游景点;公园,d991e116bfb01e551f3894fd,步涌中心广场公园,社区公园,
386,深圳市公明台兴男科医院对面,光明区,深圳市,1,22.79083922,113.8958666,公明街心公园,广东省,0f42bdd0ddea846379b55c6b,旅游景点;公园,0f42bdd0ddea846379b55c6b,衙边街心公园,社区公园,
387,北帝堂二路与沙井大街交汇处西50米,宝安区,深圳市,1,22.75034602,113.8142115,四村公园,广东省,68f6bbcfc209345ac9fa5fdc,旅游景点;公园,68f6bbcfc209345ac9fa5fdc,四村公园,社区公园,
388,深圳市宝安区新和大道189号,宝安区,深圳市,1,22.76415322,113.8140378,步涌社区工作站,广东省,,政府机构;其他,ebc3b2592394b304631c67d5,步涌宗汉祖社区公园,社区公园,
389,深圳市公明台兴男科医院对面,光明区,深圳市,1,22.79083922,113.8958666,公明街心公园,广东省,0f42bdd0ddea846379b55c6b,旅游景点;公园,0f42bdd0ddea846379b55c6b,恩斯迈街心公园,社区公园,
390,广东省深圳市福田区,福田区,深圳市,1,22.58234267,114.0179395,塘朗山公园,广东省,7a2806102bdbb99ad5b74ef5,旅游景点;公园,7a2806102bdbb99ad5b74ef5,塘头石山公园,社区公园,(0755)26798753
391,广东省深圳市宝安区麻布大道,宝安区,深圳市,1,22.67908392,113.9065669,麻布公园,广东省,,旅游景点;公园,2ea0f37fe8a12dabb75f1eca,麻布社区公园,社区公园,
392,广东省深圳市宝安区光明新区料坑社区公园(南光高速公路西),宝安区,深圳市,1,22.67490907,113.9001588,料坑社区公园,广东省,a05f83419db4656479b55cb7,旅游景点;公园,a05f83419db4656479b55cb7,料坑社区公园,社区公园,(0755)29358823
393,广东省深圳市宝安区羊台山森林公园,宝安区,深圳市,1,22.65520598,113.93446,应人石村,广东省,,行政地标;村庄,a1418eb465b09b7feae58293,应人石社区公园,社区公园,
394,广东省深圳市宝安区羊台山森林公园,宝安区,深圳市,1,22.65520598,113.93446,应人石村,广东省,,行政地标;村庄,a1418eb465b09b7feae58293,应人石公园,社区公园,
395,深圳市宝安区宝石南路188号,宝安区,深圳市,1,22.6847615,113.9409781,河滨花园,广东省,5d44d436c983403c4657260b,房地产;住宅区,5d44d436c983403c4657260b,河滨公园,社区公园,
396,广东省深圳市福田区深南大道市民中心广场前(近市民中心),福田区,深圳市,1,22.55002399,114.064507,市民中心公园,广东省,38cf9e2328790ef495f08c44,旅游景点;公园,38cf9e2328790ef495f08c44,石岩市民广场公园,社区公园,
397,三祝里村路与北环路交叉口东南150米,宝安区,深圳市,1,22.68780426,113.9616719,水田社区公园,广东省,78108bc6b30f7f17d6851fb7,旅游景点;公园,78108bc6b30f7f17d6851fb7,水田社区公园,社区公园,
398,广东省深圳市宝安区官田路,宝安区,深圳市,1,22.68791763,113.9509586,官田村,广东省,,行政地标;村庄,844a750e71d65cba6268582e,官田村公园,社区公园,
399,广东省深圳市宝安区石岩北环路,宝安区,深圳市,1,22.69196813,113.9499782,官田社区公园,广东省,e19e805dfcdda262c72ba17c,旅游景点;公园,e19e805dfcdda262c72ba17c,官田社区公园,社区公园,
400,江苏省南京市栖霞区经济技术开发区乌龙山公园东北,栖霞区,南京市,1,32.16985821,118.8983784,臣功制药-南门,江苏省,0e1f91785d473a7c62685835,出入口;门,0e1f91785d473a7c62685835,乌龙山社区公园,社区公园,
401,广州市花都区公园前路18号,花都区,广州市,1,23.38390995,113.2191351,花都区教师进修学校(公园前路),广东省,e308284858dcb4beb24c4995,教育培训;培训机构,e308284858dcb4beb24c4995,成人学校社区公园,社区公园,
402,佛山市高明区沧江路75号,高明区,佛山市,1,22.90767154,112.894021,街心公园,广东省,05dd7d5fb267b97dad080f73,旅游景点;公园,05dd7d5fb267b97dad080f73,光明路街心公园,社区公园,
403,广东省深圳市宝安区石岩北环路,宝安区,深圳市,1,22.69196813,113.9499782,官田社区公园,广东省,e19e805dfcdda262c72ba17c,旅游景点;公园,e19e805dfcdda262c72ba17c,石岩社区公园,社区公园,
404,如意路167号,宝安区,深圳市,1,22.68154768,113.9428389,罗租岭公园,广东省,34f68ab00620450a8f55ecfc,旅游景点;公园,34f68ab00620450a8f55ecfc,罗租社区公园,社区公园,
405,石岩新村二巷附近,宝安区,深圳市,1,22.68116796,113.9299021,石岩新村社区公园,广东省,e865a5e92e32c21b90114cce,旅游景点;公园,e865a5e92e32c21b90114cce,石岩新村社区公园,社区公园,
406,广东省深圳市宝安区爱群路,宝安区,深圳市,1,22.69886055,113.9382426,同富裕社区公园,广东省,df8b89f7b8abb1f22dfaa716,旅游景点;公园,df8b89f7b8abb1f22dfaa716,同富裕社区公园（宝安）,社区公园,
407,深圳市宝安区,宝安区,深圳市,1,22.78092796,113.822969,江边公园,广东省,,旅游景点;公园,2b495887aad35601c42ba1be,江边村社区公园,社区公园,
408,广州大道北199号,越秀区,广州市,1,23.14817972,113.3190847,东风公园-地上停车场,广东省,0c578d11c52f3cad6f476043,交通设施;停车场,0c578d11c52f3cad6f476043,东风公园,社区公园,
409,广东省深圳市宝安区松环路30号北100米,宝安区,深圳市,1,22.77852532,113.8498666,松岗花果山公园,广东省,72f3a8d2a842ef559e82ea81,旅游景点;公园,72f3a8d2a842ef559e82ea81,花果山公园,社区公园,
410,溪头西十巷22号附近,宝安区,深圳市,1,22.78247914,113.8405924,溪头大球场休闲公园,广东省,64a6556b1a9de21ff6c59c39,旅游景点;公园,64a6556b1a9de21ff6c59c39,沙浦围休闲公园,社区公园,
411,广东省深圳市宝安区沙井新区松岗碧头社区公园(松福大道北),宝安区,深圳市,1,22.7852753,113.8212986,碧头社区公园,广东省,,旅游景点;公园,194f96287f32fce98adb736f,溪头社区公园,社区公园,
412,none,none,none,none,none,none,none,none,none,none,1,溪头公园,社区公园,
413,广东省深圳市宝安区松岗朗下广场(沙浦一路北),宝安区,深圳市,1,22.78034576,113.8293601,朗下广场,广东省,,休闲娱乐;休闲广场,f9bf20281139f8b63617dcc5,朗下广场,社区公园,
414,广东省深圳市宝安区宝安大道沙浦围公园(沙浦围广场西北),宝安区,深圳市,1,22.78201798,113.8317022,沙浦围公园,广东省,eb4a7252c082720733169b67,旅游景点;公园,eb4a7252c082720733169b67,沙浦围公园,社区公园,
415,广东省深圳市宝安区松岗松安路,宝安区,深圳市,1,22.77375548,113.8231213,朗下第三工业区,广东省,5a48f7d6262d993b94ec843b,公司企业;园区,5a48f7d6262d993b94ec843b,郎下第三工业区公园,社区公园,
416,深圳市宝安区,宝安区,深圳市,1,22.78092796,113.822969,江边公园,广东省,,旅游景点;公园,2b495887aad35601c42ba1be,江边公园（宝安）,社区公园,
417,碧头社区碧泰园,宝安区,深圳市,1,22.7852868,113.8188046,碧泰园-东门,广东省,,出入口;门,c4313b0e9e5436b6cb213dfe,碧泰园,社区公园,
418,深圳市宝安区碧头工业三路与碧头工业大道交叉路口北侧(新裕楼北侧),宝安区,深圳市,1,22.785001,113.811774,碧头工业区文化广场,广东省,,休闲娱乐;休闲广场,8cba4bb088560985ad045710,碧头工业区文化广场,社区公园,
419,广东省深圳市宝安区沙井新区松岗碧头社区公园(松福大道北),宝安区,深圳市,1,22.7852753,113.8212986,碧头社区公园,广东省,,旅游景点;公园,194f96287f32fce98adb736f,碧头社区公园,社区公园,
